"id";"text";"created_at";"author_id";"author_name";"like_count";"retweet_count";"quote_count";"reply_count";"retweet_of_id";"quote_of_id";"reply_to_id"
"1494653036773449730";"RT @RubensOtoni: 🔴🔎A MÁSCARA CAIU: Bolsonaro perde apoio de pastores que se preparam para conversas com Lula https://t.co/4M85PYygA8";"2022-02-18T12:40:27.000Z";"1217437990856859649";"Lucca 🚩🐍";"0";"14";"0";"0";"1494632080948531201";"0";"0"
"1494653035636826112";"@SenadorRogerio Não sei o que é por de acreditar, se na hipótese de Bolsonaro ter muitas livrado da terceira guerra ou na hipótese de um russo querer conhecer pirinópolis";"2022-02-18T12:40:27.000Z";"38168925";"jose mattos";"0";"0";"0";"0";"0";"0";"1494391478486978561"
"1494653033627754500";"RT @CECLynch: Um fascista bem trapalhão: EUA dizem que momento para Bolsonaro 'se solidarizar' com a Rússia 'não poderia ser pior'  https:/…";"2022-02-18T12:40:27.000Z";"464204620";"Aldebaran - #Lula13";"0";"2";"0";"0";"1494611481501048888";"0";"0"
"1494653033141215240";"RT @direitasiqueira: PAREM DE COBRAR QUE BOLSONARO INTERROMPA SUAS FÉRIAS NA EUROPA E TOME ALGUMA ATITUDE EM RELAÇÃO A PETRÓPOLIS!!! VOCÊS…";"2022-02-18T12:40:27.000Z";"1197154137085005824";"ronaldosantos";"0";"394";"0";"0";"1494621466616283138";"0";"0"
"1494653032121962496";"RT @MarchaDaFamili1: Sem sapato social Bolsonaro trouxe a paz de volta ao mundo!";"2022-02-18T12:40:26.000Z";"1485617666240962568";"Rodrigo Piedade";"0";"1086";"0";"0";"1494146647512829957";"0";"0"
"1494653031715160066";"@GloboNews Esse VAGABUNDO GASTA mais com férias e Motociata

https://t.co/BOfFJjagUP";"2022-02-18T12:40:26.000Z";"1470101982937591808";"JLSP";"0";"0";"0";"0";"0";"0";"1494652567892148231"
"1494653031237013505";"RT @zivaniacandu: @CarlosZarattini Eu sou mulher, tenho Quatro irmãs mulheres, e somos TODAS BOLSONARO

#Bolsonaro2022";"2022-02-18T12:40:26.000Z";"1417586962530193414";"Emilia MaKi";"0";"7";"0";"0";"1494402489206116363";"0";"0"
"1494653030033149956";"RT @mouraandrelina1: Amigos, se vcs pudessem voltar no tempo, vcs votariam novamente em Bolsonaro?";"2022-02-18T12:40:26.000Z";"1223760339747115008";"Dinho Pereira";"0";"35";"0";"0";"1494517021903573005";"0";"0"
"1494653029814964226";"A glr lá n grupo'fora Bolsonaro Castanhal'dando uma d grandes analistas de conjuntura,e mandando até imagens de que se tem q lutar contra o governo e blá blá...agr vai chamar esse pessoal q tanto fl no gp pra entregar um panfleto d ato na praça ou p qualquer tarefa.Somem na hora.";"2022-02-18T12:40:26.000Z";"1362527860112691213";"kaleb Lima";"0";"0";"0";"0";"0";"0";"0"
"1494653029341175812";"RT @TerraBrasilnot: Flávio Bolsonaro vai denunciar Randolfe ao Conselho de Ética do Senado https://t.co/sjphD1JENW";"2022-02-18T12:40:26.000Z";"1067818171275665415";"Antonio Cordeiro Filho";"0";"389";"0";"0";"1494445660099289091";"0";"0"
"1494653029227933702";"RT @salimmattarbr: O ex-presidiário Lula disse que quer fortalecer os Correios, Petrobras e Eletrobras. Lembrando: foram dessas empresas qu…";"2022-02-18T12:40:26.000Z";"454268409";"jose roberto pedroso";"0";"658";"0";"0";"1494634107653046273";"0";"0"
"1494653028867219456";"@carlosjordy Eles são os maiores cabos eleitorais do Bolsonaro!
Todas as matérias giram em torno do Presidente, e são tão ridículas, que fica claro que eles tem interesse pessoal em cada análise!
Isso se chama DESESPERO!!!!!";"2022-02-18T12:40:26.000Z";"1249736057597419523";"Tiago Baptista";"0";"0";"0";"0";"0";"0";"1494642315163586561"
"1494653027986419721";"RT @DeputadoCMacedo: Lamento o discurso do Ministro Barroso, feito no dia de hoje, ao se despedir da Presidência do TSE, atacando frontalme…";"2022-02-18T12:40:25.000Z";"178948633";"Fantina";"0";"1947";"0";"0";"1494428201615073280";"0";"0"
"1494653027764125702";"RT @deputadomoraes: Bolsonaro perdoa a dívida de R$ 10 bilhões dos estudantes no FIES! O PT não colocou os jovens na faculdade e sim no SPC!";"2022-02-18T12:40:25.000Z";"438371331";"THIAGO PAULO";"0";"423";"0";"0";"1494513018830573569";"0";"0"
"1494653027533402116";"RT @FlavioBolsonaro: @LRobertoBarroso @TSEjusbr “Todo o poder emana do povo, que o exerce por meio de representantes ELEITOS ou diretamente…";"2022-02-18T12:40:25.000Z";"353450108";"Cursage";"0";"1724";"0";"0";"1494522784357269504";"0";"0"
"1494653027323686912";"RT @jefferson_cel: Extradição de Hugo Carvajal para os EUA precisa da aprovação da PGR, o problema é que o namorado dela não só foi denunci…";"2022-02-18T12:40:25.000Z";"1232767626444668928";"Mritam";"0";"45";"0";"0";"1494627768449044500";"0";"0"
"1494653026782658568";"RT @TalitaDosReyes: Bom diaaa!!!! Bora trabalhar? 
1° - Jair
2° - Messias
3° - Bolsonaro
Não permitiremos que o Brasil se torne
Uma Venezue…";"2022-02-18T12:40:25.000Z";"1256365940133986310";"Irani Fontoura";"0";"149";"0";"0";"1494594326025936904";"0";"0"
"1494653026170281988";"RT @deputadomoraes: Bolsonaro perdoa a dívida de R$ 10 bilhões dos estudantes no FIES! O PT não colocou os jovens na faculdade e sim no SPC!";"2022-02-18T12:40:25.000Z";"187326265";"Júlio César Soares";"0";"423";"0";"0";"1494513018830573569";"0";"0"
"1494653025977348099";"Sakamoto: Tentativa de golpe de Bolsonaro vai derramar sangue no Brasil @UOLNoticias @UOL 
Nossa, quantas narrativas covardes e criminosas, aí sim está o gabinete do ódio que só dissemina guerra de mentiras para enganar o Povo";"2022-02-18T12:40:25.000Z";"598752967";"Norival Cos";"0";"0";"0";"0";"0";"0";"0"
"1494653025176195083";"RT @CelsoEduardoLi4: Fui sozinho fazer uma pesquisa. Deu 52% Lula e 48% Bolsonaro. Saí da penitenciária de Florianópolis decepcionado e fui…";"2022-02-18T12:40:25.000Z";"1435391243157180416";"Heuresvalda";"0";"88";"0";"0";"1494539621841133589";"0";"0"
"1494653024530321411";"RT @salimmattarbr: O ex-presidiário Lula disse que quer fortalecer os Correios, Petrobras e Eletrobras. Lembrando: foram dessas empresas qu…";"2022-02-18T12:40:25.000Z";"51029957";"Chagas Lourenço";"0";"658";"0";"0";"1494634107653046273";"0";"0"
"1494653024517726212";"Jornalista revela 'passo a passo' macabro do que Lula pode fazer caso volte ao poder https://t.co/E4yKbHdydT";"2022-02-18T12:40:25.000Z";"1434893826309689350";"PATRIOTAOFICIAL";"0";"0";"0";"0";"0";"0";"0"
"1494653023007789065";"U.S. denounces Bolsonaro's 'solidarity' with Russia as Ukraine crisis brews https://t.co/OrqsyRh9eE";"2022-02-18T12:40:24.000Z";"4451958861";"Hermes Magnus";"0";"0";"0";"0";"0";"0";"0"
"1494653019908198401";"[Vídeo] Ministro do Turismo insinua que Bolsonaro teria evitado a guerra com &amp;#8220;mensagem de paz&amp;#8221;. - https://t.co/EaItcYHIT7 @a_postagem";"2022-02-18T12:40:23.000Z";"794102564";"Francisco Jose";"0";"0";"0";"0";"0";"0";"0"
"1494653017865527296";"RT @cristinagraeml: Cheguei no Jornal Jovem Pan da @JovemPanNews, como de costume, e já ouvi bobagem dita pelo descondenado Lula. 'Abrasile…";"2022-02-18T12:40:23.000Z";"1097539364480057344";"Sônia Barbosa🇧🇷";"0";"225";"0";"0";"1494455845895168003";"0";"0"
"1494653016221364227";"Sonhei que o Bolsonaro tinha morrido, grande dia.";"2022-02-18T12:40:23.000Z";"1224452466898604032";"Oficialmente comentarista do BBB";"0";"0";"0";"0";"0";"0";"0"
"1494653015516659722";"RT @MarcosQuezado1: Ainda querem acusar Bolsonaro de fake news, ao citar estudo que mostra relação da vacina com HIV? Entenda o que já foi…";"2022-02-18T12:40:22.000Z";"2883920581";"marcos gache";"0";"2";"0";"0";"1494649207067713538";"0";"0"
"1494653015290224648";"RT @NunesJAp: Depois da recepção calorosa na Rússia, tapete vermelho para o 'isolado' Presidente Bolsonaro na Hungria. Chora mídia podre!!";"2022-02-18T12:40:22.000Z";"848213984142659584";"Airton";"0";"138";"0";"0";"1494312804702208002";"0";"0"
"1494653014136791046";"RT @zeca_trindadema: Bolsonaro está a 4 dias fora, está sendo bombadiado por 3 ministros do TSE,  q irão contabilizar os votos do atual pre…";"2022-02-18T12:40:22.000Z";"3099485283";"Luigi Benesilvi";"0";"528";"0";"0";"1494414188961218564";"0";"0"
"1494653013415374849";"@adriana_frez @LulaOficial Complete: 

Moro e o MPF confiscaram até o TABLET do neto do Lula e acharam a quantia de R$ ___________ ilegais nas contas do ex-presidente. https://t.co/KbWVtUhuLa";"2022-02-18T12:40:22.000Z";"1628553091";"Axel 🇦🇷🇦🇹🇧🇷🇪🇦🇲🇽🇺🇸";"0";"0";"0";"0";"0";"0";"1494652806267084803"
"1494653012836507650";"RT @jorge_wam: #BarrosoMentiroso
Ex-comandante nega que Bolsonaro tenha mandado caças sobrevoarem STF https://t.co/K1RPdKmJHK";"2022-02-18T12:40:22.000Z";"1466729200837181441";"Elisabete Gois";"0";"605";"0";"0";"1494481344046501891";"0";"0"
"1494653012551385089";"RT @FMouraBrasil: PEC do fim do foro privilegiado completa 1.150 dias parada na Câmara dos Deputados sem apoio do governo Bolsonaro.

Porqu…";"2022-02-18T12:40:22.000Z";"42022132";"Marcos";"0";"94";"0";"0";"1494634185696415757";"0";"0"
"1494653012526174212";"RT @ElisCavi: Coreia do Norte, Cuba, Argentina, Venezuela pedindo comida ! 
E voce aí acha que Socialismo do PT vai te Salvar da pobreza ?…";"2022-02-18T12:40:22.000Z";"1437541973292982276";"Geraldo";"0";"60";"0";"0";"1494277424602914820";"0";"0"
"1494653012345860103";"RT @ManoMelo4: Roberto Barroso esquece que Bolsonaro é o atual presidente é lhe trata como “capitão”
mas se esquecendo que o Capitão é hoje…";"2022-02-18T12:40:22.000Z";"135689007";"Jairo Moraes";"0";"82";"0";"0";"1494092150325272577";"0";"0"
"1494653010391322626";"@monark @YouTubeBrasil @monark enchia a boca no flow pra falar que o Bolsonaro só falava merda. Vejam a ironia do destino!";"2022-02-18T12:40:21.000Z";"1009259663324479494";"PeaceKeeper";"0";"0";"0";"0";"0";"0";"1494626453048205314"
"1494653009963499523";"RT @Estadao: &gt;@ECantanhede: 'Na Rússia e Hungria, prevaleceram os interesses políticos de Jair Bolsonaro, não do Brasil'
https://t.co/pqQNp…";"2022-02-18T12:40:21.000Z";"839266353827708930";"SC.Edson";"0";"5";"0";"0";"1494632788015910931";"0";"0"
"1494653009263009794";"#BarrosoMentiroso Qual o preço dessa mentira? Creio que deve ser agastado da Suprema Corte IMEDIATAMENTE, não é PR @Bolsonaro ? 🇧🇷 https://t.co/KGtTtkHHyc";"2022-02-18T12:40:21.000Z";"307430552";"Cristiane a.d.";"0";"0";"0";"0";"0";"1494481344046501891";"0"
"1494653007245496321";"RT @miguel_nagib: POR QUE NÃO VOTAREI EM BOLSONARO

1. O maior problema, não só do Brasil, mas do Ocidente democrático, é a hegemonia cultu…";"2022-02-18T12:40:20.000Z";"1256828897699782659";"Arwen Undómiel💀🚬OlavoTemRazão.";"0";"9";"0";"0";"1494425040103825408";"0";"0"
"1494653007006519299";"RT @FlavioBolsonaro: @LRobertoBarroso @TSEjusbr “Todo o poder emana do povo, que o exerce por meio de representantes ELEITOS ou diretamente…";"2022-02-18T12:40:20.000Z";"1097911007912038400";"Edilamar";"0";"1724";"0";"0";"1494522784357269504";"0";"0"
"1494653006536712193";"É muita idiotice pra um governo só. 
[Vídeo] Ministro do Turismo insinua que Bolsonaro teria evitado a guerra com &amp;#8220;mensagem de paz&amp;#8221;. - https://t.co/OOisBOQP2k @a_postagem";"2022-02-18T12:40:20.000Z";"329290018";"Francisco";"0";"0";"0";"0";"0";"0";"0"
"1494653005345525760";"Lula deve ter 85 por cento de rejeição https://t.co/WTSKBatxK4";"2022-02-18T12:40:20.000Z";"1355468163241140224";"Dlopes";"0";"0";"0";"0";"0";"1494648403069845507";"0"
"1494653004464771075";"RT @bender_canal: @randolfeap É tara!!! Adora um 'Bolsonaro'!!! Isso explica muita coisa....";"2022-02-18T12:40:20.000Z";"1489300046671659009";"Majin Boo";"0";"1";"0";"0";"1494652971774320641";"0";"0"
"1494653004439597057";"Se essa tragédia fosse no período do #LulaLadrao ou #Dilma estariam passeando de helicóptero como se estivesse fazendo turismo. Os Ministérios, nem aí para a população.
Com Bolsonaro é muito melhor e os ministérios trabalhando em favor do povo.

#BolsonaroOrgulhoDoBrasil";"2022-02-18T12:40:20.000Z";"1302755218673856512";"Jailson Bolsonarista 💚💛🇧🇷2️⃣2️⃣🇧🇷";"0";"0";"0";"0";"0";"0";"0"
"1494653004120825857";"RT @johallack: A gente sempre soube que 'Picanha e Cerveja' era uma metáfora, né. Mas, mesmo assim, a Estamparia Alegria sempre quis todo m…";"2022-02-18T12:40:20.000Z";"1337612675447189507";"@Erbl";"0";"18";"0";"0";"1494383265498775558";"0";"0"
"1494653003571339272";"Bolsonaro retorna ao Brasil após visitar Rússia e Hungria https://t.co/xARHg5lW5Z via @YouTube";"2022-02-18T12:40:20.000Z";"706273317142007808";"Francis Teixeira Alc";"0";"0";"0";"0";"0";"0";"0"
"1494653001847525378";"RT @salimmattarbr: O ex-presidiário Lula disse que quer fortalecer os Correios, Petrobras e Eletrobras. Lembrando: foram dessas empresas qu…";"2022-02-18T12:40:19.000Z";"775075164845400064";"Rosangela silva";"0";"658";"0";"0";"1494634107653046273";"0";"0"
"1494653001142882304";"RT @miguel_nagib: 1. NADA PODIA TER IMPEDIDO BOLSONARO DE CUMPRIR A PROMESSA DE IMPLANTAR O ESCOLA SEM PARTIDO E COMBATER A IDEOLOGIA DE GÊ…";"2022-02-18T12:40:19.000Z";"1290439021550882817";"Black Coffee Matters";"0";"7";"0";"0";"1494432482061602818";"0";"0"
"1494653000769581065";"RT @salimmattarbr: O ex-presidiário Lula disse que quer fortalecer os Correios, Petrobras e Eletrobras. Lembrando: foram dessas empresas qu…";"2022-02-18T12:40:19.000Z";"781782871946170368";"Celina Lachampt- Bolsonaro22";"0";"658";"0";"0";"1494634107653046273";"0";"0"
"1494653000131956738";"@Elalalalabisa Falam contra, mas defendem sua política e prática. Veja o Bolsonaro. O ministro dele copiou um discurso nazista! Mas o Bolsonaro cinicamente fala em proibir nazismo e comunismo";"2022-02-18T12:40:19.000Z";"1411460124217163783";"Natalia Pimenta";"0";"0";"0";"0";"0";"0";"1494652771966013444"
"1494652999657996290";"RT @oproprioDiogo: Puta que pariu. Chega aqui em casa o cara pra cortar a grama, um coitado, todo choramingando por tudo. Do nada, vem com…";"2022-02-18T12:40:19.000Z";"1402641436898742281";"cockroachBot";"0";"1";"0";"0";"1494652978099367936";"0";"0"
"1494652998366240773";"RT @thiamparo: TCU aponta 'indícios robustos' de fraude por fornecedora de insumo p/ cloroquina do Exército. A suposta fraude teria ocorrid…";"2022-02-18T12:40:18.000Z";"1169421091422576640";"Sonia";"0";"42";"0";"0";"1494634928692203528";"0";"0"
"1494652998185795584";"RT @Valdemi99385912: Lula quer o voto dos evangélicos para continuar trabalhando p/ a legalização do aborto, drogas, ideologia de gênero, d…";"2022-02-18T12:40:18.000Z";"1362101039529345024";"antoniodmgs";"0";"2";"0";"0";"1494646492530937885";"0";"0"
"1494652998152249347";"RT @ricardope: Tudo indica que Lula será eleito. Mas por que é importante vencer no primeiro turno? Porque se bolsonaro for ao segundo turn…";"2022-02-18T12:40:18.000Z";"1121022390853615617";"Izabel";"0";"285";"0";"0";"1494327574637387789";"0";"0"
"1494652997745446919";"RT @SamPancher: PGR pede arquivamento de inquérito contra Jair Bolsonaro por quebrar sigilo.

https://t.co/IO8gIQPoSg https://t.co/fDZMg6Mo…";"2022-02-18T12:40:18.000Z";"1251177362751963137";"Charles Bonzinho";"0";"105";"0";"0";"1494460626063736837";"0";"0"
"1494652996067725312";"RT @Andr52371861: Presidente de postura de respeito e respeitado não chega mijado em locais nem tem fama de corrupto não leva amante em via…";"2022-02-18T12:40:18.000Z";"1397497388160405505";"Anna";"0";"10";"0";"0";"1494620620440674307";"0";"0"
"1494652995677700097";"@LulaOficial Vamos! Bolsonaro 22!!!";"2022-02-18T12:40:18.000Z";"1341191169091506177";"Renato Neto";"0";"0";"0";"0";"0";"0";"1494343027711614976"
"1494652995375669251";"RT @BrazilFight: SERGIO MORO
“A candidatura do Lula é baseada em uma farsa, uma farsa de que ele foi inocentado. Não foi. É baseada em uma…";"2022-02-18T12:40:18.000Z";"1423264065279991813";"Jose Belarmino";"0";"3";"0";"0";"1494652326216355842";"0";"0"
"1494652994692042752";"RT @orlandoguerreir: Cite uma ponte que bolsonaro tenha construído.";"2022-02-18T12:40:17.000Z";"888558603736625152";"Mylla";"0";"41";"0";"0";"1494305204593954821";"0";"0"
"1494652994461315072";"@o_antagonista Por falha leia se corrupção judicial do juiz e do promotor... imundos... É Lula 2022";"2022-02-18T12:40:17.000Z";"1299892890773196800";"Victor Marques-37⭐ 71 ⭐ 21 ⭐🐔";"0";"0";"0";"0";"0";"0";"1494652297204453379"
"1494652994008268802";"RT @salimmattarbr: O ex-presidiário Lula disse que quer fortalecer os Correios, Petrobras e Eletrobras. Lembrando: foram dessas empresas qu…";"2022-02-18T12:40:17.000Z";"1459978260650070019";"jeanne miranda cronemberger nunes";"0";"658";"0";"0";"1494634107653046273";"0";"0"
"1494652993261682692";"RT @zivaniacandu: Entendam por tudo d q é mais sagrado: TOGADOS não estariam desesperados,afoitos e cometendo tantos crimes,se não tivessem…";"2022-02-18T12:40:17.000Z";"1089843897549967360";"Marti";"0";"5";"0";"0";"1494648255937974277";"0";"0"
"1494652992716431365";"RT @marciatiburi: O mundo está de cabeça pra baixo: Bolsonaro é comunista.";"2022-02-18T12:40:17.000Z";"1475086744605372419";"Paulo Sousa 1️⃣3️⃣🚩⭐👻🎙️";"0";"88";"0";"0";"1494431152635097092";"0";"0"
"1494652989663059973";"RT @TalitaDosReyes: Bom diaaa!!!! Bora trabalhar? 
1° - Jair
2° - Messias
3° - Bolsonaro
Não permitiremos que o Brasil se torne
Uma Venezue…";"2022-02-18T12:40:16.000Z";"903792950";"sergio ramires";"0";"149";"0";"0";"1494594326025936904";"0";"0"
"1494652988782092291";"RT @Trumperizar: Se quema el Amazonas: 'BOLSONARO HACE ALGO😡😡'

Se quema Corrientes: '😴😴🛏😴😴' https://t.co/kvlJSsdvOH";"2022-02-18T12:40:16.000Z";"3380770018";"Durazno en almíbar🏋‍♂️💪";"0";"2678";"0";"0";"1494392221554126859";"0";"0"
"1494652988308217861";"RT @MarcosQuezado1: PRESIDENTE BOLSONARO, AGORA, EM
PETRÓPOLIS:
https://t.co/cUJJJoGKxc via @YouTube";"2022-02-18T12:40:16.000Z";"142869942";"LoraZam 🇧🇷 22 🇧🇷";"0";"5";"0";"0";"1494650582723932168";"0";"0"
"1494652987305865217";"RT @BrazilFight: SERGIO MORO
“A candidatura do Lula é baseada em uma farsa, uma farsa de que ele foi inocentado. Não foi. É baseada em uma…";"2022-02-18T12:40:16.000Z";"1434484117798854661";"Antonio Santos SDV";"0";"3";"0";"0";"1494652326216355842";"0";"0"
"1494652986672435203";"@juniormelorn_ Que viagem do Barroso. Acreditar nas declarações mentirosas do Jungmann. Em agosto de 2021, ele disse que Bolsonaro havia mandado jatos Gripen sobrevoar o STF. Só que na época só havia um jato, de testes e até hoje esses jatos nem tem certificação aqui.";"2022-02-18T12:40:15.000Z";"3254121371";"Islam Eloirrano";"0";"0";"0";"0";"0";"0";"1494335537867472903"
"1494652986244710401";"RT @PAULOMA28528839: Gravíssimo: Bolsonaro diz que 'Moraes teve acesso ilegal a dados ultrassecretos da agenda presidencial' (veja o vídeo)…";"2022-02-18T12:40:15.000Z";"1276974026699812867";"Regis Medina 🇧🇷";"0";"671";"0";"0";"1494413270572224525";"0";"0"
"1494652984638246913";"@jairbolsonaro BOLSONARO CHEGA AO RIO E JÁ TOMA PÉ DA SITUAÇÃO EM PETRÓPOLIS.

É visível a força do presidente @jairbolsonaro em tratar a questão da enchente em Petrópolis!Nunca antes neste país tivemos um presidente tão acolhedor e preocupado com o povo…👏👏👏👏😎#BolsonaroOrgulhoDoBrasil https://t.co/vSywXGQThH";"2022-02-18T12:40:15.000Z";"1433848737894440963";"Antônio dutra";"0";"0";"0";"0";"0";"0";"1494383898498899973"
"1494652984315236356";"@SigaGazetaBR Apartidario e crítica Bolsonaro... kkkkkk";"2022-02-18T12:40:15.000Z";"341038733";"Mv Rezenden";"0";"0";"0";"0";"0";"0";"1494498667046264833"
"1494652983803588609";"RT @paulofilippus: Nunca na história do nosso país, juízes da Suprema Corte atacaram tanto PESSOALMENTE um Presidente da República como est…";"2022-02-18T12:40:15.000Z";"15516918";"Alexandre Franca";"0";"239";"0";"0";"1494637577156050944";"0";"0"
"1494652983040225292";"RT @br_economico: Lula critica privatização da Eletrobras e pode desfazê-la se eleito → https://t.co/vQK6TzUvwN";"2022-02-18T12:40:15.000Z";"1092223389694156806";"Luis Carlos Santos Nicacio";"0";"129";"0";"0";"1494303244016832519";"0";"0"
"1494652980800503809";"RT @FMouraBrasil: PEC do fim do foro privilegiado completa 1.150 dias parada na Câmara dos Deputados sem apoio do governo Bolsonaro.

Porqu…";"2022-02-18T12:40:14.000Z";"34730059";"Adriano Vicentini Alves";"0";"94";"0";"0";"1494634185696415757";"0";"0"
"1494652978950717440";"RT @JulioGuberev: Rodrigo Pacheco adia novamente projeto que trata do preço dos combustíveis. E ainda há quem diga ser culpa do Bolsonaro.";"2022-02-18T12:40:14.000Z";"1452756299419107336";"Cláudia Fox";"0";"43";"0";"0";"1494491621328662536";"0";"0"
"1494652978640400385";"@deltanmd Exatamente os mesmos apoiadores de BOLSONARO agora apoiam descaradamente MORO.

Como MORO, são todos INGÊNUOS, DESINFORMADOS, OPORTUNISTAS ou FASCISTAS mesmo?

Cai quem quer... https://t.co/JQ9iT9plDn";"2022-02-18T12:40:14.000Z";"1193541212994768896";"🇺🇳🇧🇷Scar_cansado🇧🇷🇺🇳 #ForaBolsonaro";"0";"0";"0";"0";"0";"0";"1494393798952202250"
"1494652978099367936";"Puta que pariu. Chega aqui em casa o cara pra cortar a grama, um coitado, todo choramingando por tudo. Do nada, vem com o papo de que Lula roubou, mas a maçã era mais barata no mercado. Por isso acho que tem mta gente burra pra deixar esse país na bosta, falta inteligência mínima";"2022-02-18T12:40:13.000Z";"884772886195712000";"Diogo 🇧🇷🇵🇱";"1";"1";"0";"0";"0";"0";"0"
"1494652977734430720";"RT @VillaMarcovilla: Bolsonaro envergonha o Brasil ao chamar Orbán, um nazista, de 'irmão.'

Bolsonaro ataca covardemente ministros do TSE:…";"2022-02-18T12:40:13.000Z";"1216547742";"Paulo Andre Stockman";"0";"43";"0";"0";"1494451462566559748";"0";"0"
"1494652977365274627";"RT @PedroRonchi2: Aras mandou arquivar mais um processo contra Bolsonaro. Aras só perde para o PGR do FHC que engavetou 242 inquéritos e ar…";"2022-02-18T12:40:13.000Z";"1187500507155353600";"heitor de campos soares";"0";"382";"0";"0";"1494483561495334912";"0";"0"
"1494652976568414213";"RT @CECLynch: Um fascista bem mentiroso: Bolsonaro mente para presidente húngaro sobre dados do desmatamento https://t.co/VrTOntMf5K";"2022-02-18T12:40:13.000Z";"464204620";"Aldebaran - #Lula13";"0";"7";"0";"0";"1494611813895389185";"0";"0"
"1494652975767298051";"RT @PATRlOTAS: Bolsonaro em Budapeste, Hungria. https://t.co/TijZDAqppb";"2022-02-18T12:40:13.000Z";"37063582";"Pedro Falcão";"0";"503";"0";"0";"1494397840881332230";"0";"0"
"1494652974907498504";"RT @BlogdoNoblat: Campanha de Lula quer 'usar linguagem dos evangélicos pentecostais'. Para atrair a parcela do eleitorado, o PT pretende '…";"2022-02-18T12:40:13.000Z";"1281404845635895296";"cruz ricardo";"0";"2";"0";"0";"1494627459593035776";"0";"0"
"1494652973120737289";"as maçãs do lula 😭";"2022-02-18T12:40:12.000Z";"1318266254243889154";"boneca inflavia";"0";"0";"0";"0";"0";"0";"0"
"1494652972483108870";"RT @Tropa_84: Observe abaixo os últimos tuittes de hoje da esquerda e o da base do presidente. Agora me responde, como Bolsonaro consegue g…";"2022-02-18T12:40:12.000Z";"1029354728";"João 8:32 🇧🇷🇧🇷";"0";"3";"0";"0";"1494651560852398081";"0";"0"
"1494652971774320641";"@randolfeap É tara!!! Adora um 'Bolsonaro'!!! Isso explica muita coisa....";"2022-02-18T12:40:12.000Z";"1326581447944249352";"Macaco Sócrates";"1";"1";"0";"0";"0";"0";"1494475244417032192"
"1494652969731739650";"RT @ClaudeLuca_: Nenhum Presidente teve o apoio popular que Bolsonaro tem. 
É orgânico. Ele arrasta multidões por onde passa. E não é fanat…";"2022-02-18T12:40:11.000Z";"840585183489339393";"RaySantos Bolsonaro";"0";"134";"0";"0";"1494552499440832524";"0";"0"
"1494652969698091013";"RT @josueescritor10: Entende o desespero dessa turma? Bolsonaro massacra o Molusco. https://t.co/p10vxhFJbb";"2022-02-18T12:40:11.000Z";"1119312644459175946";"Mario Newton";"0";"156";"0";"0";"1494481718929203202";"0";"0"
"1494652969278652420";"RT @TalitaDosReyes: Bom diaaa!!!! Bora trabalhar? 
1° - Jair
2° - Messias
3° - Bolsonaro
Não permitiremos que o Brasil se torne
Uma Venezue…";"2022-02-18T12:40:11.000Z";"755185757745213440";"Mauro Aguiar 54";"0";"149";"0";"0";"1494594326025936904";"0";"0"
"1494652963931009033";"RT @Elainnefaria1: Lula quer o voto dos evangélicos para continuar trabalhando p/ a legalização do aborto, drogas, ideologia de gênero, des…";"2022-02-18T12:40:10.000Z";"848213984142659584";"Airton";"0";"1735";"0";"0";"1494391597055807496";"0";"0"
"1494652962970521603";"RT @cristinagraeml: Cheguei no Jornal Jovem Pan da @JovemPanNews, como de costume, e já ouvi bobagem dita pelo descondenado Lula. 'Abrasile…";"2022-02-18T12:40:10.000Z";"1278059200896262144";"Dorinha";"0";"225";"0";"0";"1494455845895168003";"0";"0"
"1494652962563674115";"RT @PedroRonchi2: Aras mandou arquivar mais um processo contra Bolsonaro. Aras só perde para o PGR do FHC que engavetou 242 inquéritos e ar…";"2022-02-18T12:40:10.000Z";"2821301607";"Fabiola Fontenele";"0";"382";"0";"0";"1494483561495334912";"0";"0"
"1494652960521007109";"E com nosso dinheiro. Lula levava suas amiguinhas qdo dna Marisa nao podia ir https://t.co/w9wn0BTcUY";"2022-02-18T12:40:09.000Z";"1487209131681501185";"Norberta Fernandes";"0";"0";"0";"0";"0";"1494421514971668480";"0"
"1494652957375221763";"RT @viniciussexto: Aras impôs uma humilhação ao STF, pedindo para arquivar o inquérito que dizia que Bolsonaro divulgou o processo sobre ha…";"2022-02-18T12:40:09.000Z";"68713086";"Renato EPJᶜʳᶠ";"0";"23";"0";"0";"1494642866408329232";"0";"0"
"1494652956733583361";"RT @SergioG82743147: 'Barroso declara que Bolsonaro perderá as eleições de 2022' ???
Ele controla os eleitores ou as urnas ?!?!?!";"2022-02-18T12:40:08.000Z";"1239527093547008000";"Maria Do Rosário De Fatima Correia";"0";"796";"0";"0";"1494105425498841093";"0";"0"
"1494652952593719299";"RT @PatFurca: Ex-comandante nega que Bolsonaro tenha mandado caças sobrevoarem STF - Revista Oeste https://t.co/dqrynhRR0u";"2022-02-18T12:40:07.000Z";"1108857385009979401";"Eduardo Guimarães";"0";"38";"0";"0";"1494643521906741267";"0";"0"
