"id";"text";"created_at";"author_id";"author_name";"like_count";"retweet_count";"quote_count";"reply_count";"reference_type";"referenced_tweet_id";"referenced_tweet_author_id";"referenced_tweet_author_name"
"1497991485224288257";"RT:@jairbolsonaro:@rogeriosmarinho 🇧🇷, Ministro!";"2022-02-27T17:46:16.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497991161650294790";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T17:44:58.000Z";"1464306007824551936";"Claiton Freitas";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497988335654121479";"RT @jairbolsonaro: https://t.co/0iMSWLnG0T";"2022-02-27T17:33:45.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497985409585868800";"128372940";"Jair M. Bolsonaro"
"1497983370005041155";"RT @jairbolsonaro Eu me comprometo com o povo ucraniano a enviar o Exército Brasileiro para ajudar na recuperação das calçadas de Kiev

🇧🇷🤝🇺🇦";"2022-02-27T17:14:01.000Z";"37639613";"Shinigami Barba";"15";"0";"0";"0";"";"0";"0";""
"1497967062534270976";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T16:09:13.000Z";"1117034741637763073";"Paulo Henrique de Oliveira Santos";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497966868744790017";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T16:08:27.000Z";"1266899262425759745";"Almir Silva";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497966490628329482";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T16:06:56.000Z";"896434221018959873";"Valter Bitencourt Júnior #StopWarInUkraine";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497961274067533827";"RT:@jairbolsonaro:- Baixe nosso aplicativo para mais informações: https://t.co/efyqBiV0TV https://t.co/i0hW1wezYE";"2022-02-27T15:46:13.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497958095607287811";"RT @jairbolsonaro: https://t.co/NJQfvVBi2H";"2022-02-27T15:33:35.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497947605627654152";"128372940";"Jair M. Bolsonaro"
"1497946614144589828";"RT @teixeiracds: #EsquerdaSegueEsquerda
518ª lista #EsquerdaSDV dê RT.
@LulaOficial
@Laurentino68
@Elenilsa_13
@BernardPinheir1
@CassiaRobe…";"2022-02-27T14:47:57.000Z";"1461380667372195845";"scarface_lanis";"0";"7";"0";"0";"";"1497859724007686147";"163846201";"Carlos Teixeira"
"1497930824079052802";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T13:45:13.000Z";"129403665";"Paulo Hernandes 🚩🎵🌱🛐🔴⚫🌵";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497924820339765253";"RT @teixeiracds: #EsquerdaSegueEsquerda
518ª lista #EsquerdaSDV dê RT.
@LulaOficial
@Laurentino68
@Elenilsa_13
@BernardPinheir1
@CassiaRobe…";"2022-02-27T13:21:21.000Z";"356403390";"Tavares";"0";"7";"0";"0";"";"1497859724007686147";"163846201";"Carlos Teixeira"
"1497919943416979458";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T13:01:59.000Z";"1360051747964788736";"Wendell inacio";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497913290739044354";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T12:35:33.000Z";"1443012393618092035";"João 🏳️‍🌈";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497913051349229571";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T12:34:35.000Z";"1264350494530637830";"Ricardo BM 🚩 1️⃣3️⃣";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497912637203664899";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T12:32:57.000Z";"1294705748119887872";"Daiane Balburdieira e Delirante 🌻🚩";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497911940076683268";"RT @teixeiracds: #EsquerdaSegueEsquerda
518ª lista #EsquerdaSDV dê RT.
@LulaOficial
@Laurentino68
@Elenilsa_13
@BernardPinheir1
@CassiaRobe…";"2022-02-27T12:30:11.000Z";"1417229977590845447";"Zelir Bombazar1️⃣3️⃣SIGO TODOS DE VOLTA.";"0";"7";"0";"0";"";"1497859724007686147";"163846201";"Carlos Teixeira"
"1497911486676615171";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T12:28:22.000Z";"1417229977590845447";"Zelir Bombazar1️⃣3️⃣SIGO TODOS DE VOLTA.";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497904822766514180";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T12:01:54.000Z";"43426427";"🚩tupy";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497895173388312578";"RT @teixeiracds: #EsquerdaSegueEsquerda
518ª lista #EsquerdaSDV dê RT.
@LulaOficial
@Laurentino68
@Elenilsa_13
@BernardPinheir1
@CassiaRobe…";"2022-02-27T11:23:33.000Z";"67502661";"flavio luiz";"0";"7";"0";"0";"";"1497859724007686147";"163846201";"Carlos Teixeira"
"1497885823714349057";"RT:@jairbolsonaro:- ÁGUA: O @govbr segue firme na missão de emancipar o Nordeste. 

- Nesta última semana foi dado início ao projeto do Canal do Sertão Baiano, obra aguardada há anos e que vai dar fim a um problema que aflige a região desde os tempos de … https://t.co/3gQ8hdTdhU";"2022-02-27T10:46:24.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497882574118600707";"RT @jairbolsonaro: https://t.co/2SZLhhQGIx";"2022-02-27T10:33:29.000Z";"723205020397776897";"Evolucionário";"0";"0";"1";"0";"";"1497870838003122176";"128372940";"Jair M. Bolsonaro"
"1497863645656715267";"RT @teixeiracds: #EsquerdaSegueEsquerda
518ª lista #EsquerdaSDV dê RT.
@LulaOficial
@Laurentino68
@Elenilsa_13
@BernardPinheir1
@CassiaRobe…";"2022-02-27T09:18:16.000Z";"1238388487403044865";"Cristiano Pimenta Leite🚩🇧🇷";"0";"7";"0";"0";"";"1497859724007686147";"163846201";"Carlos Teixeira"
"1497862670187438083";"RT @teixeiracds: #EsquerdaSegueEsquerda
518ª lista #EsquerdaSDV dê RT.
@LulaOficial
@Laurentino68
@Elenilsa_13
@BernardPinheir1
@CassiaRobe…";"2022-02-27T09:14:24.000Z";"1440012184445198338";"Fernando LINS DE LIMA";"0";"7";"0";"0";"";"1497859724007686147";"163846201";"Carlos Teixeira"
"1497861548903219201";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T09:09:56.000Z";"56679062";"RonaldoTal";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497861386399096833";"RT @teixeiracds: #EsquerdaSegueEsquerda
518ª lista #EsquerdaSDV dê RT.
@LulaOficial
@Laurentino68
@Elenilsa_13
@BernardPinheir1
@CassiaRobe…";"2022-02-27T09:09:18.000Z";"56679062";"RonaldoTal";"0";"7";"0";"0";"";"1497859724007686147";"163846201";"Carlos Teixeira"
"1497860221598941189";"RT @teixeiracds: #EsquerdaSegueEsquerda
517ª lista #EsquerdaSDV dê RT.
@LulaOficial 
@Karibuxi
@neylopesmachado
@emirsader 
@mar1_sandra
@t…";"2022-02-27T09:04:40.000Z";"1238388487403044865";"Cristiano Pimenta Leite🚩🇧🇷";"0";"13";"0";"0";"";"1497859544239718406";"163846201";"Carlos Teixeira"
"1497827203844915202";"RT @fadaropalazini: O miguxo @Nilsonhandebol disse: Ganhar 100 seguidores fácil, 500 seguidores fácil, 1.000 seguidores fácil, 2.000 seguid…";"2022-02-27T06:53:28.000Z";"1448556556895891458";"superman fajuto namorado do sebastian stan 🦸‍♂☄💪";"0";"1";"0";"0";"";"1497817988564672513";"89826244";"Dra Rosângela LULA Pires #13 🌵💜⚘🍷🍺 PIEDADE."
"1497827191140364289";"RT @fadaropalazini: O miguxo @Nilsonhandebol disse: Ganhar 100 seguidores fácil, 500 seguidores fácil, 1.000 seguidores fácil, 2.000 seguid…";"2022-02-27T06:53:25.000Z";"1448556556895891458";"superman fajuto namorado do sebastian stan 🦸‍♂☄💪";"0";"1";"0";"0";"";"1497818708487593985";"89826244";"Dra Rosângela LULA Pires #13 🌵💜⚘🍷🍺 PIEDADE."
"1497796866292998144";"RT @fadaropalazini: @Nilsonhandebol O miguxo @Nilsonhandebol disse: Ganhar 100 seguidores fácil, 500 seguidores fácil, 1.000 seguidores fác…";"2022-02-27T04:52:55.000Z";"1448556556895891458";"superman fajuto namorado do sebastian stan 🦸‍♂☄💪";"0";"1";"0";"0";"";"1497795115515064322";"89826244";"Dra Rosângela LULA Pires #13 🌵💜⚘🍷🍺 PIEDADE."
"1497796848823775233";"RT @fadaropalazini: O miguxo @Nilsonhandebol disse: Ganhar 100 seguidores fácil, 500 seguidores fácil, 1.000 seguidores fácil, 2.000 seguid…";"2022-02-27T04:52:51.000Z";"1448556556895891458";"superman fajuto namorado do sebastian stan 🦸‍♂☄💪";"0";"1";"0";"0";"";"1497796234718986242";"89826244";"Dra Rosângela LULA Pires #13 🌵💜⚘🍷🍺 PIEDADE."
"1497674510224535552";"RT:@jairbolsonaro:- Volto a afirmar que eu e meu governo estamos focados em garantir a segurança do nosso país, proteger os interesse do nosso povo, auxiliar os cidadãos brasileiros que se encontram nas regiões conflagradas e contribuir para uma resolução pacífica do conflito.";"2022-02-26T20:46:43.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497674490301583361";"RT:@jairbolsonaro:- A posição do Brasil em defesa da soberania, da auto-determinação e da integridade territorial dos Estados sempre foi clara e está sendo comunicada através dos canais adequados para isso, como o Conselho de Segurança da ONU, e por meio de pronunciamentos o…";"2022-02-26T20:46:38.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497674474233151495";"RT:@jairbolsonaro:- Nem um conflito armado, indesejado por todos nós, é capaz de despertar nessas pessoas o devido senso de responsabilidade e o compromisso com a verdade necessários para que nosso povo atravesse esse momento difícil com serenidade e consciência da situação …";"2022-02-26T20:46:34.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497674455300165635";"RT:@jairbolsonaro:- Infelizmente, mesmo em um momento sensível, em que estão em jogo vidas humanas, princípios inegociáveis das relações internacionais, e recursos importantes para a vida dos brasileiros, parte da imprensa insiste em gerar ruído e em desinformar os brasileir…";"2022-02-26T20:46:30.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497674437822455810";"RT:@jairbolsonaro:- O Itamaraty enviou uma missão para a fronteira da Romênia com a Ucrânia e tem coordenado a operação de evacuação de brasileiros por meio do contato direto com o chefe da estação central de trens de Kiev, com as autoridades migratórias e com as autoridades…";"2022-02-26T20:46:26.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497674422198718465";"RT:@jairbolsonaro:- Mesmo diante de um cenário difícil, reforçamos: ninguém será deixado para trás. Peço aos brasileiros em territórios conflagrados que mantenham-se firmes, sigam as diretrizes e nos reportem qualquer incidente. Sei das dificuldades, mas não pouparemos esfor…";"2022-02-26T20:46:22.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497674409808740353";"RT:@jairbolsonaro:- Ordenei também que duas aeronaves Embraer KC-390 Millenium, as maiores já produzidas no hemisfério Sul, fossem disponibilizadas para uma eventual missão de repatriação dos brasileiros que ainda estão em território ucraniano";"2022-02-26T20:46:19.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497674394411360262";"RT:@jairbolsonaro:- Até o momento, já conseguimos levar cerca de 50 brasileiros para países vizinhos, incluindo jornalistas, estudantes, empresários e atletas. Também coloquei meus ministros, assessores e a diplomacia brasileira a serviço da evacuação de brasileiros por vias…";"2022-02-26T20:46:15.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497671266546900996";"RT @jairbolsonaro: https://t.co/HYpsRSeHtp";"2022-02-26T20:33:49.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497661543240110085";"128372940";"Jair M. Bolsonaro"
"1497671262587478023";"RT @jairbolsonaro: https://t.co/VAt3vvynyc";"2022-02-26T20:33:49.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497661541637922818";"128372940";"Jair M. Bolsonaro"
"1497671255679512579";"RT @jairbolsonaro: https://t.co/IezWYuTJGj";"2022-02-26T20:33:47.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497661539846922245";"128372940";"Jair M. Bolsonaro"
"1497671250579275785";"RT @jairbolsonaro: https://t.co/pEeeFwWKd7";"2022-02-26T20:33:46.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497661538072727561";"128372940";"Jair M. Bolsonaro"
"1497671245462224909";"RT @jairbolsonaro: https://t.co/Mm2E3MxyDc";"2022-02-26T20:33:44.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497661536197922821";"128372940";"Jair M. Bolsonaro"
"1497671241477632001";"RT @jairbolsonaro: https://t.co/XC93jCScFk";"2022-02-26T20:33:44.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497661534176268292";"128372940";"Jair M. Bolsonaro"
"1497671237262262275";"RT @jairbolsonaro: https://t.co/dRxgDbjs4E";"2022-02-26T20:33:43.000Z";"723205020397776897";"Evolucionário";"2";"0";"0";"0";"";"1497661532204793856";"128372940";"Jair M. Bolsonaro"
"1497671233252429824";"RT @jairbolsonaro: https://t.co/S5vIhSDUG0";"2022-02-26T20:33:42.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497661530275471368";"128372940";"Jair M. Bolsonaro"
"1497638991037878276";"RT @RenatoAntonini: lista6  SDV RT
@LulaOficial 
@BohnGass 
@lilikacanhota
@lisboamarcos
@Lopes_JorgeLuiz
@lourdes_cutrim
@Luciano15875669…";"2022-02-26T18:25:34.000Z";"2752331528";"Jorge Luiz Lopes";"0";"40";"0";"0";"";"1460778635040854016";"913281169";"Renato Antonini. 13/13/13/13/13🚩🌵"
"1497538547217309699";"RT:@jairbolsonaro:- Para mais informações sobre diversos outros assuntos todos os dias, inscreva-se também em nosso canal no Telegram: https://t.co/pFuWUEvjfd https://t.co/cgmWoxFrkN";"2022-02-26T11:46:27.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497535369843195908";"RT @jairbolsonaro: https://t.co/sRifL3kRuP";"2022-02-26T11:33:49.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497528868135223297";"128372940";"Jair M. Bolsonaro"
"1497535364994588674";"RT @jairbolsonaro: https://t.co/e6yyhF4wN5";"2022-02-26T11:33:48.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497521354014433281";"128372940";"Jair M. Bolsonaro"
"1497523385026465793";"RT:@jairbolsonaro:- A libertação dos asentados da reforma agrária.
- Um dos motivos de o MST não mais invadir terras no Brasil.
- Dignidade ao homem do campo. https://t.co/9kG4xgzKdI";"2022-02-26T10:46:12.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497354175340072960";"RT @jairbolsonaro: https://t.co/EMO3k9RezQ";"2022-02-25T23:33:49.000Z";"723205020397776897";"Evolucionário";"1";"0";"0";"0";"";"1497342575321272332";"128372940";"Jair M. Bolsonaro"
"1497354171699372035";"RT @jairbolsonaro: https://t.co/KOZKkGubVT";"2022-02-25T23:33:48.000Z";"723205020397776897";"Evolucionário";"1";"0";"0";"0";"";"1497342504424943616";"128372940";"Jair M. Bolsonaro"
"1497278559798312972";"RT @jairbolsonaro: https://t.co/pyJ2awytk0";"2022-02-25T18:33:21.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497265431538774024";"128372940";"Jair M. Bolsonaro"
"1497266713406189568";"RT:@jairbolsonaro:@andersongtorres 🇧🇷, Ministro!";"2022-02-25T17:46:17.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497157770621169708";"RT @jairbolsonaro: https://t.co/S6Zghvuckp";"2022-02-25T10:33:23.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497144695146881031";"128372940";"Jair M. Bolsonaro"
"1497157764744949780";"RT @jairbolsonaro: https://t.co/dK61HXCJkm";"2022-02-25T10:33:21.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1497144560400674828";"128372940";"Jair M. Bolsonaro"
"1497145941010362374";"RT:@jairbolsonaro:- Outra novidade é que o modelo segue padrão internacional e passará a ser um documento de viagem com o código de identificação que é usado em passaportes. Acessível pelo  https://t.co/bsvQv3LMXg, o novo RG facilita o acesso a políticas públicas e benefício…";"2022-02-25T09:46:22.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1497145932714029062";"RT:@jairbolsonaro:-Assinado o decreto que cria a Carteira de Identidade Nacional, a qual reunirá todas as informações dos cidadãos em um documento só, também em formato digital. O novo documento terá um único número de identificação para cada Btasileiro.… https://t.co/8hgR7t9GAL";"2022-02-25T09:46:20.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496988926162214916";"@Nashh_007 @sobradinho3000 @FCDeFranjinhas RT: @jairbolsonaro O que é golden shower?";"2022-02-24T23:22:27.000Z";"1485356338725240838";"burro ern*st* v.";"0";"0";"0";"0";"";"1496988195254419459";"1299900364200738816";"Nash🪐 #GoFLA"
"1496986682234654722";"RT @Pammy79707474: @Nilsonhandebol Boa noite!
Novo texto para a campanha individual.

Copie e colei:
Vou votar em Lula! Sou Lula!
Meta atin…";"2022-02-24T23:13:32.000Z";"2359898918";"Erick Renan P Acioli";"0";"3";"0";"0";"";"1496689548184666116";"1376671681150849028";"Pammy"
"1496986242935767042";"RT @Pammy79707474: @Nilsonhandebol Boa noite!
Novo texto para a campanha individual.

Copie e colei:
Vou votar em Lula! Sou Lula!
Meta atin…";"2022-02-24T23:11:47.000Z";"1376684277396611075";"Nilson Lula da Silva 13🚩";"0";"3";"0";"0";"";"1496689548184666116";"1376671681150849028";"Pammy"
"1496979905833230340";"RT:@jairbolsonaro:. Live de toda quinta-feira / PR Jair Bolsonaro (24/02/2022). https://t.co/ebhrTONuiw";"2022-02-24T22:46:36.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496976671370526722";"RT @jairbolsonaro: https://t.co/HvjDv5x3KG";"2022-02-24T22:33:45.000Z";"723205020397776897";"Evolucionário";"1";"0";"0";"0";"";"1496968274260676609";"128372940";"Jair M. Bolsonaro"
"1496934616997015555";"RT:@jairbolsonaro:- Disponibilizamos, ainda, para casos de emergência consular de brasileiros na Ucrânia e seus familiares, o número de telefone de plantão consular +55 61 98260-0610. Atenderemos todas as demandas com total empenho e prioridade.";"2022-02-24T19:46:39.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496934608654544896";"RT:@jairbolsonaro:- Caso necessitem de auxílio para deixar a Ucrânia, devem seguir as orientações do serviço consular da Embaixada e, no caso dos residentes no leste, deslocar-se para Kiev assim que as condições de segurança o permitam.";"2022-02-24T19:46:37.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496934601335480323";"RT:@jairbolsonaro:- Solicita-se aos cidadãos brasileiros em território ucraniano, em particular aos que se encontrem no leste do país e em outras regiões em conflito, que mantenham contato diário com o governo brasileiro por meio de nossa Embaixada.";"2022-02-24T19:46:35.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496934592179224577";"RT:@jairbolsonaro:- A Embaixada do Brasil em Kiev está renovando o cadastramento dos brasileiros e orientando-os, por SMS ou por meio de mensagens em seu site (https://t.co/usadEW6s4q), em sua página no Facebook (https://t.co/9Ewr7S2s76) e em grupo do aplicativo Telegram (ht…";"2022-02-24T19:46:33.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496934582565982209";"RT:@jairbolsonaro:- Estou totalmente empenhado no esforço de proteger e auxiliar os brasileiros que estão na Ucrânia.

- Nossa Embaixada em Kiev permanece aberta e pronta a auxiliar os cerca de 500 cidadãos brasileiros que vivem na Ucrânia e todos os demais que estejam por l…";"2022-02-24T19:46:30.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496931418404016129";"RT @jairbolsonaro: https://t.co/TOcCJLitfk";"2022-02-24T19:33:56.000Z";"723205020397776897";"Evolucionário";"1";"0";"0";"0";"";"1496921114404016139";"128372940";"Jair M. Bolsonaro"
"1496931416982052869";"RT @jairbolsonaro: https://t.co/3ILneB4DKP";"2022-02-24T19:33:56.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1496921044355104772";"128372940";"Jair M. Bolsonaro"
"1496931415648264193";"RT @jairbolsonaro: https://t.co/3boZ7Iw5qC";"2022-02-24T19:33:55.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1496920941905039365";"128372940";"Jair M. Bolsonaro"
"1496931414016770050";"RT @jairbolsonaro: https://t.co/8Wm9YraghY";"2022-02-24T19:33:55.000Z";"723205020397776897";"Evolucionário";"1";"0";"0";"0";"";"1496920892605181959";"128372940";"Jair M. Bolsonaro"
"1496931411235946500";"RT @jairbolsonaro: https://t.co/1PtUsFO8c2";"2022-02-24T19:33:54.000Z";"723205020397776897";"Evolucionário";"1";"0";"0";"0";"";"1496920825647222795";"128372940";"Jair M. Bolsonaro"
"1496928011450748929";"RT @jairbolsonaro o chanceler pediu pra mim não falar nada, talkey, mas eu tô apaixonado pelo Putin, isso quer dizer algo kkk https://t.co/pVQslpKrrL";"2022-02-24T19:20:24.000Z";"34712525";"Joseph Jr";"0";"0";"0";"0";"";"1496926556639399938";"77920426";"Diego Escosteguy"
"1496919549383426051";"RT:@jairbolsonaro:- Entregas e compromissos em SP (24/02/2022): https://t.co/R8vz6rCX3r";"2022-02-24T18:46:46.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496916134423150604";"RT @jairbolsonaro: https://t.co/TtFDUG8vf5";"2022-02-24T18:33:12.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1496913663411769350";"128372940";"Jair M. Bolsonaro"
"1496916130283335682";"RT @jairbolsonaro: https://t.co/R8cUWWIYGz";"2022-02-24T18:33:11.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1496901953120620554";"128372940";"Jair M. Bolsonaro"
"1496916127217332232";"RT @jairbolsonaro: https://t.co/YGitiGlg2A";"2022-02-24T18:33:10.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"";"1496901387707424769";"128372940";"Jair M. Bolsonaro"
"1496904400404627461";"RT:@jairbolsonaro:@tarcisiogdf 🇧🇷, Ministro!";"2022-02-24T17:46:34.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496904389063229451";"RT:@jairbolsonaro:@Marceloscf2 @tarcisiogdf 🇧🇷🤝!";"2022-02-24T17:46:32.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0";""
"1496877957066993671";"RT @_LAERTO: RT @jairbolsonaro gente que aconteceu?? eu tava secando o cabelo";"2022-02-24T16:01:30.000Z";"1269964460032167936";"tata";"0";"1";"0";"0";"";"1496873011626004483";"2834112345";"LAERTO"
"1496873429978726400";"@choquei RT: @jairbolsonaro 
NÃO TENHO PAZ P/ ABSOLUTAMENTE NADA! ME DEIXA ALMOÇAR, Ō, MERDA! https://t.co/HorgiYAedj";"2022-02-24T15:43:30.000Z";"55608096";"𝕽𝖔𝖇𝖊𝖗𝖙𝖔 𝕸𝖆𝖈𝖍𝖆𝖉𝖔 𝕸𝖔𝖗𝖊𝖎𝖗𝖆 🙋🏻‍";"0";"0";"0";"0";"";"1496850307564720130";"953378142198161409";"CHOQUEI"
"1496873011626004483";"RT @jairbolsonaro gente que aconteceu?? eu tava secando o cabelo";"2022-02-24T15:41:51.000Z";"2834112345";"LAERTO";"3";"1";"0";"0";"";"0";"0";""
"1496871771676545029";"RT @jairbolsonaro 
Vai se fuder to almoçando https://t.co/UyXxLQtrdV";"2022-02-24T15:36:55.000Z";"77626550";"Gabriel Tiozão";"0";"0";"0";"0";"";"1496850307564720130";"953378142198161409";"CHOQUEI"
"1496848051620970496";"RT @didiraja: RT @jairbolsonaro Após ler o perfil de Rafa Kaliman....";"2022-02-24T14:02:40.000Z";"298298850";"matheus";"0";"1";"0";"0";"";"1496847989788356613";"16112299";"𝒅𝒊𝒅𝒊𝒄𝒐💧"
"1496847989788356613";"RT @jairbolsonaro Após ler o perfil de Rafa Kaliman....";"2022-02-24T14:02:25.000Z";"16112299";"𝒅𝒊𝒅𝒊𝒄𝒐💧";"6";"1";"0";"0";"";"0";"0";""
"1496844795779686403";"RT @GibaOliva: RT @jairbolsonaro Como parte das medidas em apoio ao povo ucraniano ordenei o envio de um especialista em logística para aju…";"2022-02-24T13:49:44.000Z";"250209823";"Json Momoa";"0";"1";"0";"0";"";"1496840705347850242";"477969921";"Giba Oliva"
"1496842356376870914";"RT @EvoIucionario: RT @jairbolsonaro: https://t.co/90z6LBec4j";"2022-02-24T13:40:02.000Z";"237840756";"Irenilda Cavalcanti";"0";"1";"0";"0";"";"1496463138170052614";"723205020397776897";"Evolucionário"
